DATE,STATION,TOBS
1933-10-09,USC00480585,
1933-10-10,USC00480585,54.0
1933-10-11,USC00480585,59.0
1933-10-12,USC00480585,
1933-10-13,USC00480585,
1933-10-14,USC00480585,54.0
1933-10-15,USC00480585,38.0
1933-10-16,USC00480585,47.0
1933-10-17,USC00480585,44.0
1933-10-18,USC00480585,53.0
1933-10-19,USC00480585,49.0
1933-10-20,USC00480585,36.0
1933-10-21,USC00480585,
1933-10-22,USC00480585,39.0
1933-10-23,USC00480585,54.0
1933-10-24,USC00480585,55.0
1933-10-25,USC00480585,53.0
1933-10-26,USC00480585,47.0
1933-10-27,USC00480585,57.0
1933-10-28,USC00480585,52.0
1933-10-29,USC00480585,49.0
1933-10-30,USC00480585,
1933-10-31,USC00480585,
1933-11-01,USC00480585,31.0
1933-11-02,USC00480585,33.0
1933-11-03,USC00480585,31.0
1933-11-04,USC00480585,20.0
1933-11-05,USC00480585,37.0
1933-11-06,USC00480585,30.0
1933-11-07,USC00480585,34.0
1933-11-08,USC00480585,32.0
1933-11-09,USC00480585,34.0
1933-11-10,USC00480585,37.0
1933-11-11,USC00480585,40.0
1933-11-12,USC00480585,40.0
1933-11-13,USC00480585,35.0
1933-11-14,USC00480585,39.0
1933-11-15,USC00480585,
1933-11-16,USC00480585,47.0
1933-11-17,USC00480585,30.0
1933-11-18,USC00480585,
1933-11-19,USC00480585,
1933-11-20,USC00480585,31.0
1933-11-21,USC00480585,
1933-11-22,USC00480585,
1933-11-23,USC00480585,
1933-11-24,USC00480585,37.0
1933-11-25,USC00480585,42.0
1933-11-26,USC00480585,
1933-11-27,USC00480585,44.0
1933-11-28,USC00480585,35.0
1933-11-29,USC00480585,
1933-11-30,USC00480585,36.0
1933-12-01,USC00480585,
1933-12-02,USC00480585,
1933-12-03,USC00480585,29.0
1933-12-04,USC00480585,29.0
1933-12-05,USC00480585,19.0
1933-12-06,USC00480585,29.0
1933-12-07,USC00480585,18.0
1933-12-08,USC00480585,19.0
1933-12-09,USC00480585,28.0
1933-12-10,USC00480585,38.0
1933-12-11,USC00480585,36.0
1933-12-12,USC00480585,32.0
1933-12-13,USC00480585,32.0
1933-12-14,USC00480585,23.0
1933-12-15,USC00480585,19.0
1933-12-16,USC00480585,15.0
1933-12-17,USC00480585,13.0
1933-12-18,USC00480585,32.0
1933-12-19,USC00480585,29.0
1933-12-20,USC00480585,
1933-12-21,USC00480585,32.0
1933-12-22,USC00480585,38.0
1933-12-23,USC00480585,33.0
1933-12-24,USC00480585,
1933-12-25,USC00480585,
1933-12-26,USC00480585,30.0
1933-12-27,USC00480585,39.0
1933-12-28,USC00480585,31.0
1933-12-29,USC00480585,32.0
1933-12-30,USC00480585,33.0
1933-12-31,USC00480585,31.0
1934-01-01,USC00480585,33.0
1934-01-02,USC00480585,31.0
1934-01-03,USC00480585,31.0
1934-01-04,USC00480585,25.0
1934-01-05,USC00480585,20.0
1934-01-06,USC00480585,23.0
1934-01-07,USC00480585,21.0
1934-01-08,USC00480585,19.0
1934-01-11,USC00480585,18.0
1934-01-12,USC00480585,17.0
1934-01-14,USC00480585,31.0
1934-01-15,USC00480585,31.0
1934-01-16,USC00480585,
1934-01-17,USC00480585,31.0
1934-01-18,USC00480585,18.0
1934-01-19,USC00480585,31.0
1934-01-20,USC00480585,27.0
1934-01-21,USC00480585,26.0
1934-01-22,USC00480585,27.0
1934-01-24,USC00480585,31.0
1934-01-25,USC00480585,23.0
1934-01-28,USC00480585,28.0
1934-01-29,USC00480585,27.0
1934-01-30,USC00480585,21.0
1934-01-31,USC00480585,26.0
1934-02-01,USC00480585,39.0
1934-02-02,USC00480585,41.0
1934-02-03,USC00480585,43.0
1934-02-04,USC00480585,43.0
1934-02-05,USC00480585,
1934-02-06,USC00480585,35.0
1934-02-07,USC00480585,41.0
1934-02-08,USC00480585,33.0
1934-02-09,USC00480585,33.0
1934-02-10,USC00480585,
1934-02-11,USC00480585,
1934-02-12,USC00480585,43.0
1934-02-13,USC00480585,42.0
1934-02-14,USC00480585,37.0
1934-02-15,USC00480585,48.0
1934-02-16,USC00480585,33.0
1934-02-17,USC00480585,40.0
1934-02-18,USC00480585,35.0
1934-02-19,USC00480585,34.0
1934-02-20,USC00480585,31.0
1934-02-21,USC00480585,
1934-02-22,USC00480585,
1934-02-23,USC00480585,
1934-02-24,USC00480585,31.0
1934-02-25,USC00480585,20.0
1934-02-26,USC00480585,29.0
1934-02-27,USC00480585,31.0
1934-02-28,USC00480585,31.0
1934-03-01,USC00480585,35.0
1934-03-02,USC00480585,38.0
1934-03-03,USC00480585,33.0
1934-03-04,USC00480585,39.0
1934-03-05,USC00480585,
1934-03-06,USC00480585,34.0
1934-03-07,USC00480585,28.0
1934-03-08,USC00480585,
1934-03-09,USC00480585,
1934-03-10,USC00480585,
1934-03-11,USC00480585,45.0
1934-03-12,USC00480585,48.0
1934-03-13,USC00480585,49.0
1934-03-14,USC00480585,46.0
1934-03-15,USC00480585,51.0
1934-03-16,USC00480585,32.0
1934-03-17,USC00480585,35.0
1934-03-18,USC00480585,34.0
1934-03-19,USC00480585,51.0
1934-03-20,USC00480585,48.0
1934-03-21,USC00480585,43.0
1934-03-22,USC00480585,45.0
1934-03-23,USC00480585,34.0
1934-03-24,USC00480585,45.0
1934-03-25,USC00480585,45.0
1934-03-26,USC00480585,
1934-03-27,USC00480585,
1934-03-28,USC00480585,
1934-03-29,USC00480585,43.0
1934-03-30,USC00480585,35.0
1934-03-31,USC00480585,
1934-04-01,USC00480585,33.0
1934-04-02,USC00480585,29.0
1934-04-03,USC00480585,43.0
1934-04-04,USC00480585,43.0
1934-04-05,USC00480585,49.0
1934-04-06,USC00480585,51.0
1934-04-07,USC00480585,
1934-04-08,USC00480585,47.0
1934-04-09,USC00480585,52.0
1934-04-10,USC00480585,57.0
1934-04-11,USC00480585,58.0
1934-04-12,USC00480585,64.0
1934-04-13,USC00480585,55.0
1934-04-14,USC00480585,53.0
1934-04-15,USC00480585,
1934-04-16,USC00480585,44.0
1934-04-17,USC00480585,53.0
1934-04-18,USC00480585,50.0
1934-04-19,USC00480585,58.0
1934-04-20,USC00480585,62.0
1934-04-21,USC00480585,
1934-04-22,USC00480585,47.0
1934-04-23,USC00480585,61.0
1934-04-24,USC00480585,50.0
1934-04-25,USC00480585,39.0
1934-04-26,USC00480585,52.0
1934-04-27,USC00480585,60.0
1934-04-28,USC00480585,57.0
1934-04-29,USC00480585,57.0
1934-04-30,USC00480585,49.0
1934-05-01,USC00480585,53.0
1934-05-02,USC00480585,52.0
1934-05-03,USC00480585,50.0
1934-05-04,USC00480585,55.0
1934-05-05,USC00480585,
1934-05-06,USC00480585,63.0
1934-05-07,USC00480585,71.0
1934-05-08,USC00480585,50.0
1934-05-09,USC00480585,45.0
1934-05-10,USC00480585,63.0
1934-05-11,USC00480585,65.0
1934-05-12,USC00480585,39.0
1934-05-13,USC00480585,58.0
1934-05-14,USC00480585,67.0
1934-05-15,USC00480585,71.0
1934-05-16,USC00480585,65.0
1934-05-17,USC00480585,56.0
1934-05-18,USC00480585,60.0
1934-05-19,USC00480585,70.0
1934-05-20,USC00480585,
1934-05-21,USC00480585,63.0
1934-05-22,USC00480585,61.0
1934-05-23,USC00480585,
1934-05-24,USC00480585,
1934-05-25,USC00480585,62.0
1934-05-26,USC00480585,66.0
1934-05-27,USC00480585,66.0
1934-05-28,USC00480585,69.0
1934-05-29,USC00480585,
1934-05-30,USC00480585,59.0
1934-05-31,USC00480585,57.0
1934-06-01,USC00480585,43.0
1934-06-02,USC00480585,63.0
1934-06-03,USC00480585,57.0
1934-06-04,USC00480585,
1934-06-05,USC00480585,62.0
1934-06-06,USC00480585,49.0
1934-06-07,USC00480585,43.0
1934-06-08,USC00480585,50.0
1934-06-09,USC00480585,66.0
1934-06-10,USC00480585,63.0
1934-06-11,USC00480585,66.0
1934-06-12,USC00480585,65.0
1934-06-13,USC00480585,65.0
1934-06-14,USC00480585,57.0
1934-06-15,USC00480585,60.0
1934-06-16,USC00480585,
1934-06-17,USC00480585,60.0
1934-06-18,USC00480585,
1934-06-19,USC00480585,
1934-06-20,USC00480585,53.0
1934-06-21,USC00480585,62.0
1934-06-22,USC00480585,69.0
1934-06-23,USC00480585,64.0
1934-06-24,USC00480585,53.0
1934-06-25,USC00480585,69.0
1934-06-26,USC00480585,50.0
1934-06-27,USC00480585,56.0
1934-06-28,USC00480585,58.0
1934-06-29,USC00480585,69.0
1934-06-30,USC00480585,78.0
1934-07-01,USC00480585,
1934-07-02,USC00480585,75.0
1934-07-03,USC00480585,
1934-07-04,USC00480585,54.0
1934-07-05,USC00480585,
1934-07-06,USC00480585,60.0
1934-07-07,USC00480585,60.0
1934-07-08,USC00480585,69.0
1934-07-09,USC00480585,61.0
1934-07-10,USC00480585,76.0
1934-07-11,USC00480585,79.0
1934-07-12,USC00480585,73.0
1934-07-13,USC00480585,79.0
1934-07-14,USC00480585,85.0
1934-07-15,USC00480585,78.0
1934-07-16,USC00480585,60.0
1934-07-17,USC00480585,
1934-07-18,USC00480585,80.0
1934-07-19,USC00480585,67.0
1934-07-20,USC00480585,61.0
1934-07-21,USC00480585,60.0
1934-07-22,USC00480585,74.0
1934-07-23,USC00480585,69.0
1934-07-24,USC00480585,82.0
1934-07-25,USC00480585,65.0
1934-07-26,USC00480585,74.0
1934-07-27,USC00480585,83.0
1934-07-28,USC00480585,88.0
1934-07-29,USC00480585,77.0
1934-07-30,USC00480585,66.0
1934-07-31,USC00480585,70.0
1934-08-01,USC00480585,62.0
1934-08-02,USC00480585,75.0
1934-08-03,USC00480585,78.0
1934-08-04,USC00480585,
1934-08-05,USC00480585,54.0
1934-08-06,USC00480585,64.0
1934-08-07,USC00480585,78.0
1934-08-08,USC00480585,71.0
1934-08-09,USC00480585,55.0
1934-08-10,USC00480585,
1934-08-11,USC00480585,81.0
1934-08-12,USC00480585,
1934-08-13,USC00480585,70.0
1934-08-14,USC00480585,67.0
1934-08-15,USC00480585,57.0
1934-08-16,USC00480585,
1934-08-17,USC00480585,
1934-08-18,USC00480585,
1934-08-19,USC00480585,
1934-08-20,USC00480585,
1934-08-21,USC00480585,
1934-08-22,USC00480585,
1934-08-23,USC00480585,
1934-08-24,USC00480585,63.0
1934-08-25,USC00480585,64.0
1934-08-26,USC00480585,60.0
1934-08-27,USC00480585,70.0
1934-08-28,USC00480585,71.0
1934-08-29,USC00480585,55.0
1934-08-30,USC00480585,60.0
1934-08-31,USC00480585,72.0
1934-09-01,USC00480585,62.0
1934-09-02,USC00480585,58.0
1934-09-03,USC00480585,68.0
1934-09-04,USC00480585,65.0
1934-09-05,USC00480585,67.0
1934-09-06,USC00480585,65.0
1934-09-07,USC00480585,
1934-09-08,USC00480585,
1934-09-09,USC00480585,
1934-09-10,USC00480585,65.0
1934-09-11,USC00480585,64.0
1934-09-12,USC00480585,62.0
1934-09-13,USC00480585,56.0
1934-09-14,USC00480585,47.0
1934-09-15,USC00480585,61.0
1934-09-16,USC00480585,50.0
1934-09-17,USC00480585,63.0
1934-09-18,USC00480585,67.0
1934-09-19,USC00480585,54.0
1934-09-20,USC00480585,35.0
1934-09-21,USC00480585,50.0
1934-09-22,USC00480585,41.0
1934-09-23,USC00480585,
1934-09-24,USC00480585,32.0
1934-09-25,USC00480585,27.0
1934-09-26,USC00480585,32.0
1934-09-27,USC00480585,41.0
1934-09-28,USC00480585,42.0
1934-09-29,USC00480585,53.0
1934-09-30,USC00480585,50.0
1934-10-01,USC00480585,64.0
1934-10-02,USC00480585,62.0
1934-10-03,USC00480585,49.0
1934-10-04,USC00480585,57.0
1934-10-05,USC00480585,56.0
1934-10-06,USC00480585,60.0
1934-10-07,USC00480585,42.0
1934-10-08,USC00480585,52.0
1934-10-09,USC00480585,48.0
1934-10-10,USC00480585,58.0
1934-10-11,USC00480585,72.0
1934-10-12,USC00480585,62.0
1934-10-13,USC00480585,31.0
1934-10-14,USC00480585,44.0
1934-10-15,USC00480585,35.0
1934-10-16,USC00480585,42.0
1934-10-17,USC00480585,43.0
1934-10-18,USC00480585,43.0
1934-10-19,USC00480585,34.0
1934-10-20,USC00480585,33.0
1934-10-21,USC00480585,51.0
1934-10-22,USC00480585,30.0
1934-10-23,USC00480585,28.0
1934-10-24,USC00480585,39.0
1934-10-25,USC00480585,42.0
1934-10-26,USC00480585,42.0
1934-10-27,USC00480585,50.0
1934-10-28,USC00480585,52.0
1934-10-29,USC00480585,36.0
1934-10-30,USC00480585,42.0
1934-10-31,USC00480585,51.0
1934-11-01,USC00480585,39.0
1934-11-02,USC00480585,26.0
1934-11-03,USC00480585,29.0
1934-11-04,USC00480585,30.0
1934-11-05,USC00480585,38.0
1934-11-06,USC00480585,38.0
1934-11-07,USC00480585,40.0
1934-11-08,USC00480585,40.0
1934-11-09,USC00480585,43.0
1934-11-10,USC00480585,42.0
1934-11-11,USC00480585,40.0
1934-11-12,USC00480585,41.0
1934-11-13,USC00480585,38.0
1934-11-14,USC00480585,43.0
1934-11-15,USC00480585,45.0
1934-11-16,USC00480585,38.0
1934-11-17,USC00480585,33.0
1934-11-18,USC00480585,32.0
1934-11-19,USC00480585,29.0
1934-11-20,USC00480585,26.0
1934-11-21,USC00480585,26.0
1934-11-22,USC00480585,29.0
1934-11-23,USC00480585,30.0
1934-11-24,USC00480585,24.0
1934-11-25,USC00480585,26.0
1934-11-26,USC00480585,20.0
1934-11-27,USC00480585,22.0
1934-11-28,USC00480585,17.0
1934-11-29,USC00480585,20.0
1934-11-30,USC00480585,21.0
1934-12-01,USC00480585,22.0
1934-12-02,USC00480585,17.0
1934-12-03,USC00480585,17.0
1934-12-04,USC00480585,18.0
1934-12-05,USC00480585,24.0
1934-12-06,USC00480585,31.0
1934-12-07,USC00480585,29.0
1934-12-08,USC00480585,26.0
1934-12-09,USC00480585,25.0
1934-12-10,USC00480585,27.0
1934-12-11,USC00480585,25.0
1934-12-12,USC00480585,30.0
1934-12-13,USC00480585,27.0
1934-12-14,USC00480585,35.0
1934-12-15,USC00480585,27.0
1934-12-16,USC00480585,21.0
1934-12-17,USC00480585,22.0
1934-12-18,USC00480585,20.0
1934-12-19,USC00480585,21.0
1934-12-20,USC00480585,25.0
1934-12-21,USC00480585,32.0
1934-12-22,USC00480585,19.0
1934-12-23,USC00480585,21.0
1934-12-24,USC00480585,24.0
1934-12-25,USC00480585,18.0
1934-12-26,USC00480585,20.0
1934-12-27,USC00480585,26.0
1934-12-28,USC00480585,18.0
1934-12-29,USC00480585,21.0
1934-12-30,USC00480585,20.0
1934-12-31,USC00480585,17.0
1935-01-01,USC00480585,24.0
1935-01-02,USC00480585,21.0
1935-01-03,USC00480585,20.0
1935-01-04,USC00480585,27.0
1935-01-05,USC00480585,32.0
1935-01-06,USC00480585,29.0
1935-01-07,USC00480585,30.0
1935-01-08,USC00480585,26.0
1935-01-09,USC00480585,25.0
1935-01-10,USC00480585,26.0
1935-01-11,USC00480585,26.0
1935-01-12,USC00480585,14.0
1935-01-13,USC00480585,20.0
1935-01-14,USC00480585,27.0
1935-01-15,USC00480585,23.0
1935-01-16,USC00480585,18.0
1935-01-17,USC00480585,18.0
1935-01-18,USC00480585,18.0
1935-01-19,USC00480585,1.0
1935-01-20,USC00480585,-10.0
1935-01-21,USC00480585,8.0
1935-01-22,USC00480585,13.0
1935-01-23,USC00480585,24.0
1935-01-24,USC00480585,32.0
1935-01-25,USC00480585,30.0
1935-01-26,USC00480585,35.0
1935-01-27,USC00480585,37.0
1935-01-28,USC00480585,35.0
1935-01-29,USC00480585,40.0
1935-01-30,USC00480585,38.0
1935-01-31,USC00480585,39.0
1935-02-01,USC00480585,38.0
1935-02-02,USC00480585,42.0
1935-02-03,USC00480585,37.0
1935-02-04,USC00480585,35.0
1935-02-05,USC00480585,34.0
1935-02-06,USC00480585,36.0
1935-02-07,USC00480585,32.0
1935-02-08,USC00480585,27.0
1935-02-09,USC00480585,28.0
1935-02-10,USC00480585,14.0
1935-02-11,USC00480585,21.0
1935-02-12,USC00480585,16.0
1935-02-13,USC00480585,19.0
1935-02-14,USC00480585,20.0
1935-02-15,USC00480585,10.0
1935-02-16,USC00480585,20.0
1935-02-17,USC00480585,30.0
1935-02-18,USC00480585,31.0
1935-02-19,USC00480585,39.0
1935-02-20,USC00480585,39.0
1935-02-21,USC00480585,
1935-02-22,USC00480585,
1935-02-23,USC00480585,
1935-02-24,USC00480585,18.0
1935-02-25,USC00480585,12.0
1935-02-26,USC00480585,22.0
1935-02-27,USC00480585,31.0
1935-02-28,USC00480585,37.0
1935-03-01,USC00480585,35.0
1935-03-02,USC00480585,38.0
1935-03-03,USC00480585,30.0
1935-03-04,USC00480585,21.0
1935-03-05,USC00480585,16.0
1935-03-06,USC00480585,21.0
1935-03-07,USC00480585,26.0
1935-03-08,USC00480585,20.0
1935-03-09,USC00480585,20.0
1935-03-10,USC00480585,20.0
1935-03-11,USC00480585,27.0
1935-03-12,USC00480585,32.0
1935-03-13,USC00480585,38.0
1935-03-14,USC00480585,40.0
1935-03-15,USC00480585,
1935-03-16,USC00480585,29.0
1935-03-17,USC00480585,29.0
1935-03-18,USC00480585,27.0
1935-03-19,USC00480585,28.0
1935-03-20,USC00480585,23.0
1935-03-21,USC00480585,27.0
1935-03-22,USC00480585,22.0
1935-03-23,USC00480585,33.0
1935-03-24,USC00480585,33.0
1935-03-25,USC00480585,37.0
1935-03-26,USC00480585,23.0
1935-03-27,USC00480585,24.0
1935-03-28,USC00480585,30.0
1935-03-29,USC00480585,29.0
1935-03-30,USC00480585,31.0
1935-03-31,USC00480585,23.0
1935-05-01,USC00480585,42.0
1935-05-02,USC00480585,35.0
1935-05-03,USC00480585,40.0
1935-05-04,USC00480585,50.0
1935-05-05,USC00480585,50.0
1935-05-06,USC00480585,36.0
1935-05-07,USC00480585,36.0
1935-05-08,USC00480585,42.0
1935-05-09,USC00480585,50.0
1935-05-10,USC00480585,44.0
1935-05-11,USC00480585,45.0
1935-05-12,USC00480585,39.0
1935-05-13,USC00480585,38.0
1935-05-14,USC00480585,37.0
1935-05-15,USC00480585,50.0
1935-05-16,USC00480585,48.0
1935-05-17,USC00480585,39.0
1935-05-18,USC00480585,40.0
1935-05-19,USC00480585,45.0
1935-05-20,USC00480585,53.0
1935-05-21,USC00480585,60.0
1935-05-22,USC00480585,50.0
1935-05-23,USC00480585,45.0
1935-05-24,USC00480585,60.0
1935-05-25,USC00480585,62.0
1935-05-26,USC00480585,58.0
1935-05-27,USC00480585,42.0
1935-05-28,USC00480585,47.0
1935-05-29,USC00480585,55.0
1935-05-30,USC00480585,43.0
1935-05-31,USC00480585,45.0
1935-06-01,USC00480585,47.0
1935-06-02,USC00480585,52.0
1935-06-03,USC00480585,39.0
1935-06-04,USC00480585,62.0
1935-06-05,USC00480585,63.0
1935-06-06,USC00480585,56.0
1935-06-07,USC00480585,58.0
1935-06-08,USC00480585,70.0
1935-06-09,USC00480585,68.0
1935-06-10,USC00480585,64.0
1935-06-11,USC00480585,66.0
1935-06-12,USC00480585,62.0
1935-06-13,USC00480585,68.0
1935-06-14,USC00480585,64.0
1935-06-15,USC00480585,48.0
1935-06-16,USC00480585,63.0
1935-06-17,USC00480585,56.0
1935-06-18,USC00480585,63.0
1935-06-19,USC00480585,66.0
1935-06-20,USC00480585,64.0
1935-06-21,USC00480585,72.0
1935-06-22,USC00480585,81.0
1935-06-23,USC00480585,68.0
1935-06-24,USC00480585,57.0
1935-06-25,USC00480585,63.0
1935-06-26,USC00480585,68.0
1935-06-27,USC00480585,65.0
1935-06-28,USC00480585,74.0
1935-06-29,USC00480585,56.0
1935-06-30,USC00480585,57.0
1935-07-01,USC00480585,79.0
1935-07-02,USC00480585,69.0
1935-07-03,USC00480585,71.0
1935-07-04,USC00480585,73.0
1935-07-05,USC00480585,64.0
1935-07-06,USC00480585,80.0
1935-07-07,USC00480585,64.0
1935-07-08,USC00480585,77.0
1935-07-09,USC00480585,60.0
1935-07-10,USC00480585,73.0
1935-07-11,USC00480585,68.0
1935-07-12,USC00480585,75.0
1935-07-13,USC00480585,73.0
1935-07-14,USC00480585,87.0
1935-07-15,USC00480585,81.0
1935-07-16,USC00480585,55.0
1935-07-17,USC00480585,79.0
1935-07-18,USC00480585,71.0
1935-07-19,USC00480585,64.0
1935-07-20,USC00480585,64.0
1935-07-21,USC00480585,68.0
1935-07-22,USC00480585,83.0
1935-07-23,USC00480585,78.0
1935-07-24,USC00480585,80.0
1935-07-25,USC00480585,76.0
1935-07-26,USC00480585,82.0
1935-07-27,USC00480585,89.0
1935-07-28,USC00480585,80.0
1935-07-29,USC00480585,59.0
1935-07-30,USC00480585,82.0
1935-07-31,USC00480585,72.0
1935-08-01,USC00480585,68.0
1935-08-02,USC00480585,63.0
1935-08-03,USC00480585,84.0
1935-08-04,USC00480585,70.0
1935-08-05,USC00480585,68.0
1935-08-06,USC00480585,81.0
1935-08-07,USC00480585,84.0
1935-08-08,USC00480585,80.0
1935-08-09,USC00480585,84.0
1935-08-10,USC00480585,86.0
1935-08-11,USC00480585,72.0
1935-08-12,USC00480585,71.0
1935-08-13,USC00480585,75.0
1935-08-14,USC00480585,78.0
1935-08-15,USC00480585,74.0
1935-08-16,USC00480585,74.0
1935-08-17,USC00480585,49.0
1935-08-18,USC00480585,58.0
1935-08-19,USC00480585,58.0
1935-08-20,USC00480585,62.0
1935-08-21,USC00480585,69.0
1935-08-22,USC00480585,65.0
1935-08-23,USC00480585,67.0
1935-08-24,USC00480585,70.0
1935-08-25,USC00480585,66.0
1935-08-26,USC00480585,70.0
1935-08-27,USC00480585,76.0
1935-08-28,USC00480585,77.0
1935-08-29,USC00480585,80.0
1935-08-30,USC00480585,65.0
1935-08-31,USC00480585,54.0
1935-09-01,USC00480585,57.0
1935-09-02,USC00480585,61.0
1935-09-03,USC00480585,74.0
1935-09-04,USC00480585,76.0
1935-09-05,USC00480585,71.0
1935-09-06,USC00480585,69.0
1935-09-07,USC00480585,65.0
1935-09-08,USC00480585,69.0
1935-09-09,USC00480585,73.0
1935-09-10,USC00480585,79.0
1935-09-11,USC00480585,71.0
1935-09-12,USC00480585,72.0
1935-09-13,USC00480585,72.0
1935-09-14,USC00480585,74.0
1935-09-15,USC00480585,62.0
1935-09-16,USC00480585,68.0
1935-09-17,USC00480585,63.0
1935-09-18,USC00480585,68.0
1935-09-19,USC00480585,72.0
1935-09-20,USC00480585,65.0
1935-09-21,USC00480585,75.0
1935-09-22,USC00480585,71.0
1935-09-23,USC00480585,61.0
1935-09-24,USC00480585,57.0
1935-09-25,USC00480585,59.0
1935-09-26,USC00480585,54.0
1935-09-27,USC00480585,62.0
1935-09-28,USC00480585,43.0
1935-09-29,USC00480585,66.0
1935-09-30,USC00480585,62.0
1935-10-01,USC00480585,63.0
1935-10-02,USC00480585,43.0
1935-10-03,USC00480585,62.0
1935-10-04,USC00480585,59.0
1935-10-05,USC00480585,69.0
1935-10-06,USC00480585,60.0
1935-10-07,USC00480585,33.0
1935-10-08,USC00480585,57.0
1935-10-09,USC00480585,57.0
1935-10-10,USC00480585,57.0
1935-10-11,USC00480585,57.0
1935-10-12,USC00480585,40.0
1935-10-13,USC00480585,37.0
1935-10-14,USC00480585,54.0
1935-10-15,USC00480585,32.0
1935-10-16,USC00480585,30.0
1935-10-17,USC00480585,40.0
1935-10-18,USC00480585,50.0
1935-10-19,USC00480585,50.0
1935-10-20,USC00480585,33.0
1935-10-21,USC00480585,27.0
1935-10-22,USC00480585,22.0
1935-10-23,USC00480585,18.0
1935-10-24,USC00480585,28.0
1935-10-25,USC00480585,34.0
1935-10-26,USC00480585,33.0
1935-10-27,USC00480585,48.0
1935-10-28,USC00480585,49.0
1935-10-29,USC00480585,20.0
1935-10-30,USC00480585,19.0
1935-10-31,USC00480585,16.0
1935-11-01,USC00480585,25.0
1935-11-02,USC00480585,27.0
1935-11-03,USC00480585,14.0
1935-11-04,USC00480585,10.0
1935-11-05,USC00480585,19.0
1935-11-06,USC00480585,25.0
1935-11-07,USC00480585,32.0
1935-11-08,USC00480585,29.0
1935-11-09,USC00480585,27.0
1935-11-10,USC00480585,14.0
1935-11-11,USC00480585,23.0
1935-11-12,USC00480585,32.0
1935-11-13,USC00480585,27.0
1935-11-14,USC00480585,25.0
1935-11-15,USC00480585,32.0
1935-11-16,USC00480585,30.0
1935-11-17,USC00480585,32.0
1935-11-18,USC00480585,28.0
1935-11-19,USC00480585,28.0
1935-11-20,USC00480585,28.0
1935-11-21,USC00480585,31.0
1935-11-22,USC00480585,30.0
1935-11-23,USC00480585,27.0
1935-11-24,USC00480585,26.0
1935-11-25,USC00480585,26.0
1935-11-26,USC00480585,21.0
1935-11-27,USC00480585,25.0
1935-11-28,USC00480585,27.0
1935-11-29,USC00480585,33.0
1935-11-30,USC00480585,10.0
1935-12-01,USC00480585,24.0
1935-12-02,USC00480585,33.0
1935-12-03,USC00480585,34.0
1935-12-04,USC00480585,32.0
1935-12-05,USC00480585,36.0
1935-12-06,USC00480585,29.0
1935-12-07,USC00480585,23.0
1935-12-08,USC00480585,27.0
1935-12-09,USC00480585,21.0
1935-12-10,USC00480585,27.0
1935-12-11,USC00480585,24.0
1935-12-12,USC00480585,30.0
1935-12-13,USC00480585,15.0
1935-12-14,USC00480585,18.0
1935-12-15,USC00480585,12.0
1935-12-16,USC00480585,12.0
1935-12-17,USC00480585,19.0
1935-12-18,USC00480585,25.0
1935-12-19,USC00480585,19.0
1935-12-20,USC00480585,27.0
1935-12-21,USC00480585,21.0
1935-12-22,USC00480585,17.0
1935-12-23,USC00480585,26.0
1935-12-24,USC00480585,27.0
1935-12-25,USC00480585,28.0
1935-12-26,USC00480585,32.0
1935-12-27,USC00480585,26.0
1935-12-28,USC00480585,22.0
1935-12-29,USC00480585,22.0
1935-12-30,USC00480585,26.0
1935-12-31,USC00480585,22.0
1936-01-01,USC00480585,18.0
1936-01-02,USC00480585,27.0
1936-01-03,USC00480585,17.0
1936-01-04,USC00480585,26.0
1936-01-05,USC00480585,21.0
1936-01-06,USC00480585,11.0
1936-01-07,USC00480585,6.0
1936-01-08,USC00480585,15.0
1936-01-09,USC00480585,25.0
1936-01-10,USC00480585,27.0
1936-01-11,USC00480585,32.0
1936-01-12,USC00480585,23.0
1936-01-13,USC00480585,26.0
1936-01-14,USC00480585,26.0
1936-01-15,USC00480585,24.0
1936-01-16,USC00480585,22.0
1936-01-17,USC00480585,10.0
